r_bohr,u_c
7.47000,-3.24308326e-07
7.47200,-3.22777543e-07
7.47400,-3.21253979e-07
7.47600,-3.19737600e-07
7.47800,-3.18228373e-07
7.48000,-3.16726263e-07
7.48200,-3.15231237e-07
7.48400,-3.13743262e-07
7.48600,-3.12262305e-07
7.48800,-3.10788332e-07
7.49000,-3.09321310e-07
7.49200,-3.07861208e-07
7.49400,-3.06407991e-07
7.49600,-3.04961629e-07
7.49800,-3.03522087e-07
7.50000,-3.02089335e-07
7.50200,-3.00663341e-07
7.50400,-2.99244072e-07
7.50600,-2.97831496e-07
7.50800,-2.96425583e-07
7.51000,-2.95026301e-07
7.51200,-2.93633619e-07
7.51400,-2.92247505e-07
7.51600,-2.90867929e-07
7.51800,-2.89494859e-07
7.52000,-2.88128266e-07
7.52200,-2.86768118e-07
7.52400,-2.85414385e-07
7.52600,-2.84067038e-07
7.52800,-2.82726045e-07
7.53000,-2.81391378e-07
7.53200,-2.80063006e-07
7.53400,-2.78740899e-07
7.53600,-2.77425028e-07
7.53800,-2.76115364e-07
7.54000,-2.74811877e-07
7.54200,-2.73514539e-07
7.54400,-2.72223319e-07
7.54600,-2.70938191e-07
7.54800,-2.69659124e-07
7.55000,-2.68386090e-07
7.55200,-2.67119061e-07
7.55400,-2.65858008e-07
7.55600,-2.64602904e-07
7.55800,-2.63353720e-07
7.56000,-2.62110429e-07
7.56200,-2.60873002e-07
7.56400,-2.59641412e-07
7.56600,-2.58415632e-07
7.56800,-2.57195633e-07
7.57000,-2.55981390e-07
7.57200,-2.54772874e-07
7.57400,-2.53570059e-07
7.57600,-2.52372918e-07
7.57800,-2.51181424e-07
7.58000,-2.49995551e-07
7.58200,-2.48815271e-07
7.58400,-2.47640560e-07
7.58600,-2.46471390e-07
7.58800,-2.45307735e-07
7.59000,-2.44149569e-07
7.59200,-2.42996867e-07
7.59400,-2.41849603e-07
7.59600,-2.40707751e-07
7.59800,-2.39571285e-07
7.60000,-2.38440180e-07
7.60200,-2.37314412e-07
7.60400,-2.36193954e-07
7.60600,-2.35078782e-07
7.60800,-2.33968871e-07
7.61000,-2.32864196e-07
7.61200,-2.31764732e-07
7.61400,-2.30670456e-07
7.61600,-2.29581341e-07
7.61800,-2.28497365e-07
7.62000,-2.27418502e-07
7.62200,-2.26344729e-07
7.62400,-2.25276022e-07
7.62600,-2.24212357e-07
7.62800,-2.23153710e-07
7.63000,-2.22100057e-07
7.63200,-2.21051375e-07
7.63400,-2.20007641e-07
7.63600,-2.18968830e-07
7.63800,-2.17934921e-07
7.64000,-2.16905890e-07
7.64200,-2.15881713e-07
7.64400,-2.14862369e-07
7.64600,-2.13847834e-07
7.64800,-2.12838085e-07
7.65000,-2.11833100e-07
7.65200,-2.10832857e-07
7.65400,-2.09837332e-07
7.65600,-2.08846505e-07
7.65800,-2.07860353e-07
7.66000,-2.06878853e-07
7.66200,-2.05901984e-07
7.66400,-2.04929725e-07
7.66600,-2.03962052e-07
7.66800,-2.02998945e-07
7.67000,-2.02040382e-07
7.67200,-2.01086342e-07
7.67400,-2.00136804e-07
7.67600,-1.99191745e-07
7.67800,-1.98251146e-07
7.68000,-1.97314984e-07
7.68200,-1.96383240e-07
7.68400,-1.95455892e-07
7.68600,-1.94532919e-07
7.68800,-1.93614302e-07
7.69000,-1.92700019e-07
7.69200,-1.91790050e-07
7.69400,-1.90884374e-07
7.69600,-1.89982972e-07
7.69800,-1.89085823e-07
7.70000,-1.88192908e-07
7.70200,-1.87304205e-07
7.70400,-1.86419696e-07
7.70600,-1.85539361e-07
7.70800,-1.84663179e-07
7.71000,-1.83791132e-07
7.71200,-1.82923200e-07
7.71400,-1.82059364e-07
7.71600,-1.81199603e-07
7.71800,-1.80343899e-07
7.72000,-1.79492234e-07
7.72200,-1.78644587e-07
7.72400,-1.77800940e-07
7.72600,-1.76961274e-07
7.72800,-1.76125570e-07
7.73000,-1.75293809e-07
7.73200,-1.74465974e-07
7.73400,-1.73642045e-07
7.73600,-1.72822004e-07
7.73800,-1.72005833e-07
7.74000,-1.71193513e-07
7.74200,-1.70385027e-07
7.74400,-1.69580355e-07
7.74600,-1.68779482e-07
7.74800,-1.67982387e-07
7.75000,-1.67189054e-07
7.75200,-1.66399464e-07
7.75400,-1.65613601e-07
7.75600,-1.64831446e-07
7.75800,-1.64052983e-07
7.76000,-1.63278193e-07
7.76200,-1.62507059e-07
7.76400,-1.61739565e-07
7.76600,-1.60975693e-07
7.76800,-1.60215425e-07
7.77000,-1.59458745e-07
7.77200,-1.58705636e-07
7.77400,-1.57956082e-07
7.77600,-1.57210065e-07
7.77800,-1.56467568e-07
7.78000,-1.55728576e-07
7.78200,-1.54993071e-07
7.78400,-1.54261037e-07
7.78600,-1.53532458e-07
7.78800,-1.52807318e-07
7.79000,-1.52085599e-07
7.79200,-1.51367287e-07
7.79400,-1.50652365e-07
7.79600,-1.49940817e-07
7.79800,-1.49232627e-07
7.80000,-1.48527780e-07
7.80200,-1.47826259e-07
7.80400,-1.47128049e-07
7.80600,-1.46433134e-07
7.80800,-1.45741499e-07
7.81000,-1.45053128e-07
7.81200,-1.44368006e-07
7.81400,-1.43686118e-07
7.81600,-1.43007448e-07
7.81800,-1.42331981e-07
7.82000,-1.41659702e-07
7.82200,-1.40990597e-07
7.82400,-1.40324649e-07
7.82600,-1.39661844e-07
7.82800,-1.39002168e-07
7.83000,-1.38345605e-07
7.83200,-1.37692141e-07
7.83400,-1.37041762e-07
7.83600,-1.36394452e-07
7.83800,-1.35750197e-07
7.84000,-1.35108983e-07
7.84200,-1.34470796e-07
7.84400,-1.33835621e-07
7.84600,-1.33203444e-07
7.84800,-1.32574251e-07
7.85000,-1.31948027e-07
7.85200,-1.31324760e-07
7.85400,-1.30704434e-07
7.85600,-1.30087037e-07
7.85800,-1.29472553e-07
7.86000,-1.28860970e-07
7.86200,-1.28252274e-07
7.86400,-1.27646451e-07
7.86600,-1.27043488e-07
7.86800,-1.26443370e-07
7.87000,-1.25846086e-07
7.87200,-1.25251620e-07
7.87400,-1.24659961e-07
7.87600,-1.24071095e-07
7.87800,-1.23485008e-07
7.88000,-1.22901688e-07
7.88200,-1.22321121e-07
7.88400,-1.21743294e-07
7.88600,-1.21168196e-07
7.88800,-1.20595812e-07
7.89000,-1.20026130e-07
7.89200,-1.19459137e-07
7.89400,-1.18894820e-07
7.89600,-1.18333167e-07
7.89800,-1.17774166e-07
7.90000,-1.17217803e-07
7.90200,-1.16664067e-07
7.90400,-1.16112945e-07
7.90600,-1.15564424e-07
7.90800,-1.15018493e-07
7.91000,-1.14475139e-07
7.91200,-1.13934349e-07
7.91400,-1.13396113e-07
7.91600,-1.12860418e-07
7.91800,-1.12327251e-07
7.92000,-1.11796601e-07
7.92200,-1.11268457e-07
7.92400,-1.10742805e-07
7.92600,-1.10219635e-07
7.92800,-1.09698935e-07
7.93000,-1.09180693e-07
7.93200,-1.08664898e-07
7.93400,-1.08151537e-07
7.93600,-1.07640600e-07
7.93800,-1.07132076e-07
7.94000,-1.06625951e-07
7.94200,-1.06122217e-07
7.94400,-1.05620860e-07
7.94600,-1.05121870e-07
7.94800,-1.04625236e-07
7.95000,-1.04130947e-07
7.95200,-1.03638991e-07
7.95400,-1.03149357e-07
7.95600,-1.02662036e-07
7.95800,-1.02177014e-07
7.96000,-1.01694283e-07
7.96200,-1.01213831e-07
7.96400,-1.00735647e-07
7.96600,-1.00259721e-07
